drug	correlation	p_value	n	p_adjusted	significant_fdr
BRD:BRD-K82903013-001-01-4	-0.03241170950908203	0.4493430360526185	547	0.931899576908149	False
BRD:BRD-K98353094-001-01-6	-0.032382627428673795	0.4841749736636117	469	0.9413984492287408	False
BRD:BRD-K54838207-001-02-0	-0.032344268014215805	0.4469787986801364	555	0.9306349839662539	False
BRD:BRD-K00003229-001-01-9	-0.03233454703189716	0.33857111362163395	878	0.9137838053599907	False
BRD:BRD-K92116564-001-01-4	-0.03228515969545339	0.4511162102923996	547	0.9330924354177058	False
BRD:BRD-K55029398-001-01-6	-0.032225131256231825	0.4574087302233876	534	0.9350302140869271	False
BRD:BRD-A65280694-003-13-7	-0.03221741078633167	0.4508239906913014	550	0.9330924354177058	False
BRD:BRD-K69253806-001-02-0	-0.03215355082206788	0.4529644521734856	547	0.9331397543258395	False
BRD:BRD-K00004646-001-01-9	-0.03214517746898634	0.34140909647057865	878	0.9137838053599907	False
BRD:BRD-A21280314-001-06-8	-0.032130301971189934	0.45831198478023527	535	0.9351393599783454	False
BRD:BRD-K24621118-001-04-9	-0.03210169068953061	0.34763715857502414	858	0.9137838053599907	False
BRD:BRD-K27141178-003-07-3	-0.032097044887115046	0.454589660291351	545	0.9349272592828207	False
BRD:BRD-K98572433-001-02-9	-0.032081612460167185	0.4515001580216268	553	0.9331397543258395	False
BRD:BRD-A13689093-001-01-8	-0.032073906827796955	0.48835327231199815	469	0.9413984492287408	False
BRD:BRD-K31329721-001-08-2	-0.032066392525784145	0.487989534859679	470	0.9413984492287408	False
BRD:BRD-K50293352-300-02-1	-0.032065151396891256	0.45214363684193576	552	0.9331397543258395	False
BRD:BRD-K90524085-001-07-8	-0.03204228029525907	0.45287802302317	551	0.9331397543258395	False
BRD:BRD-K50817623-303-05-7	-0.03202768613087789	0.4652802230452709	522	0.9405959938717414	False
BRD:BRD-K00074712-001-02-9	-0.03194462985161512	0.3500022668352002	858	0.9137838053599907	False
BRD:BRD-K55216666-001-01-4	-0.03194455592042128	0.49010968224504475	469	0.9416651789597775	False
BRD:BRD-K58930050-050-15-8	-0.03190177063367051	0.45445216840940084	552	0.9349272592828207	False
BRD:BRD-K67013324-001-04-9	-0.03189260666700881	0.34576941259380406	876	0.9137838053599907	False
BRD:BRD-K47079459-004-04-6	-0.031880522852376275	0.46013804025908206	539	0.9368327716219392	False
BRD:BRD-K00003388-001-01-9	-0.0318662276282946	0.3469982480938965	873	0.9137838053599907	False
BRD:BRD-K33681278-036-01-2	-0.03181915856923348	0.46142052326422445	538	0.9376692665263742	False
BRD:BRD-K29582115-066-01-2	-0.03181883319960855	0.46100706193221813	539	0.9376692665263742	False
BRD:BRD-K46209126-001-06-4	-0.031816157822391736	0.49139272590119487	470	0.9422420221996343	False
BRD:BRD-K68558722-001-04-0	-0.031761296385300175	0.4568523465223414	551	0.9350302140869271	False
BRD:BRD-K53061490-003-13-9	-0.03169522399474603	0.46275109358612365	539	0.9391103142610095	False
BRD:BRD-K84996356-001-01-1	-0.03164510594144157	0.463459265187111	539	0.9399308275449473	False
BRD:BRD-K00003455-001-01-9	-0.031642293241070055	0.3503990064447007	873	0.9137838053599907	False
BRD:BRD-K10878147-001-02-2	-0.031607899295807505	0.4586211278496775	552	0.9351393599783454	False
BRD:BRD-K45446451-001-05-0	-0.031573110133222324	0.45789272426327676	555	0.9350651421797441	False
BRD:BRD-K97883416-001-01-4	-0.0315260955919244	0.4710258046309902	525	0.9413984492287408	False
BRD:BRD-K65576800-001-01-6	-0.03152315783481678	0.49539361403266036	470	0.9443266218845091	False
BRD:BRD-A11132253-001-08-2	-0.03144473050222595	0.4704811156411483	529	0.9413984492287408	False
BRD:BRD-K00073457-001-02-9	-0.03141166412208287	0.35810369522012425	858	0.9137838053599907	False
BRD:BRD-K00004640-001-01-9	-0.03131772059504097	0.35398741577603476	878	0.9137838053599907	False
BRD:BRD-A22256192-003-22-7	-0.03114481220426078	0.46482802204719104	553	0.9405959938717414	False
BRD:BRD-K05638300-001-01-2	-0.031143606934288973	0.4776952097124224	522	0.9413984492287408	False
BRD:BRD-A07232941-001-02-7	-0.03112339665134881	0.4663539493481553	550	0.9411356294436842	False
BRD:BRD-A12454076-001-01-9	-0.031122136407065914	0.47842287194439576	521	0.9413984492287408	False
BRD:BRD-K00003426-001-01-9	-0.031069525495009343	0.3591929070029304	873	0.9137838053599907	False
BRD:BRD-K69669039-001-01-8	-0.031067831064147913	0.47331650220124133	535	0.9413984492287408	False
BRD:BRD-K71059170-001-11-6	-0.031065926294045157	0.46840064192841135	547	0.9413984492287408	False
BRD:BRD-K20482099-001-11-0	-0.031047422770145668	0.46541726574258324	555	0.9405959938717414	False
BRD:BRD-K83547600-001-02-9	-0.031019792860263955	0.3585869424314097	878	0.9137838053599907	False
BRD:BRD-K09951645-001-06-8	-0.031012915632484397	0.4753471824616993	532	0.9413984492287408	False
BRD:BRD-K00003364-001-01-9	-0.030943644346763166	0.3597685469512355	878	0.9137838053599907	False
BRD:BRD-K85606544-001-09-1	-0.03094007158322556	0.4763851867893545	532	0.9413984492287408	False
BRD:BRD-K28121004-001-01-1	-0.030939533669191093	0.4669699927076606	555	0.9413984492287408	False
BRD:BRD-K00004745-001-01-9	-0.030936257841400923	0.36125869866010374	873	0.9137838053599907	False
BRD:BRD-A91831168-003-02-5	-0.030934170781246398	0.470290114306501	547	0.9413984492287408	False
BRD:BRD-K94353609-001-21-6	-0.03089857847764485	0.4695816205569112	550	0.9413984492287408	False
BRD:BRD-A30051119-002-01-8	-0.030890260690716976	0.4705136906452626	548	0.9413984492287408	False
BRD:BRD-K49055432-001-04-2	-0.030870999906745192	0.46957316583986863	551	0.9413984492287408	False
BRD:BRD-K00091294-001-01-9	-0.030856280128520104	0.3666701346460976	858	0.9137838053599907	False
BRD:BRD-K26667523-001-02-5	-0.030815759455052744	0.47199179653276746	547	0.9413984492287408	False
BRD:BRD-K14287049-001-01-3	-0.030748910513737678	0.36335007527907537	876	0.9137838053599907	False
BRD:BRD-K73290745-003-02-6	-0.030740394252266892	0.4738905314745448	545	0.9413984492287408	False
BRD:BRD-K13142315-004-01-2	-0.03069848134118867	0.5067469459806059	470	0.9505004870741198	False
BRD:BRD-K58466253-003-14-0	-0.030675278897166026	0.4740150152109791	547	0.9413984492287408	False
BRD:BRD-K77908580-001-09-6	-0.030673928512532637	0.47160882869765053	553	0.9413984492287408	False
BRD:BRD-K85757157-001-01-7	-0.030670717272942474	0.4724615329422067	551	0.9413984492287408	False
BRD:BRD-A54490543-066-11-9	-0.030644880281853932	0.4724315975353143	552	0.9413984492287408	False
BRD:BRD-A89207210-001-01-6	-0.030640816476905232	0.4798348890520731	534	0.9413984492287408	False
BRD:BRD-K33151569-003-09-7	-0.030586733676359147	0.47448302632486217	549	0.9413984492287408	False
BRD:BRD-A62743154-003-01-5	-0.03056322316404883	0.5090756877679461	469	0.9525261581404227	False
BRD:BRD-K76775527-001-30-2	-0.03052671922370387	0.47293754589113196	555	0.9413984492287408	False
BRD:BRD-A29854054-236-12-6	-0.030502610988072495	0.4765082983158182	547	0.9413984492287408	False
BRD:BRD-K27584835-001-02-9	-0.0305024556674484	0.367210416020864	876	0.9137838053599907	False
BRD:BRD-A02759312-003-24-5	-0.030476219965585877	0.474873611905457	552	0.9413984492287408	False
BRD:BRD-K00004286-001-01-9	-0.030462861516422066	0.3678329685024539	876	0.9137838053599907	False
BRD:BRD-K96631475-001-04-0	-0.030427384969078874	0.4775967803821254	547	0.9413984492287408	False
BRD:BRD-K95362002-001-01-1	-0.030418662509390224	0.4830266185116907	534	0.9413984492287408	False
BRD:BRD-K51730347-001-06-4	-0.03036262559929534	0.48342252024920324	535	0.9413984492287408	False
BRD:BRD-K01653460-001-01-1	-0.030361622885719405	0.4846716933965536	532	0.9413984492287408	False
BRD:BRD-K50050533-001-02-1	-0.030302892248344843	0.48966685897305084	522	0.9413984492287408	False
BRD:BRD-A09062839-003-10-0	-0.030255341578008174	0.47768193112135054	553	0.9413984492287408	False
BRD:BRD-K08953028-001-09-6	-0.03021211831043827	0.4807190595942479	547	0.9413984492287408	False
BRD:BRD-K93944989-001-08-0	-0.030196161801199665	0.47854397435173296	553	0.9413984492287408	False
BRD:BRD-K29133151-001-03-2	-0.030168639724411746	0.48135102672905966	547	0.9413984492287408	False
BRD:BRD-K26373640-001-05-1	-0.030162339052555397	0.47823953417971765	555	0.9413984492287408	False
BRD:BRD-K43977121-001-06-9	-0.03013513689973374	0.3738331300339033	873	0.9167053946558427	False
BRD:BRD-K45086103-001-15-5	-0.030105692310327694	0.48106264206107563	550	0.9413984492287408	False
BRD:BRD-K08356259-003-24-7	-0.030058305226553714	0.4817536027530348	550	0.9413984492287408	False
BRD:BRD-A24397426-001-10-4	-0.030052241362522197	0.501708237606413	502	0.947163659399923	False
BRD:BRD-K25311561-001-10-7	-0.030049055282912147	0.4830915262599717	547	0.9413984492287408	False
BRD:BRD-K56707426-001-02-0	-0.030037910687505682	0.48325390442667954	547	0.9413984492287408	False
BRD:BRD-K22662435-001-18-3	-0.030002497269207524	0.48377007849854375	547	0.9413984492287408	False
BRD:BRD-K45071273-003-25-6	-0.030000022989932706	0.4870357363126637	539	0.9413984492287408	False
BRD:BRD-A59709458-001-01-8	-0.02998127416799875	0.4828779563066107	550	0.9413984492287408	False
BRD:BRD-K00003508-001-01-9	-0.02998068035088845	0.3749209801242287	878	0.9169314186760723	False
BRD:BRD-K00003397-001-01-9	-0.029970378472921867	0.37645231586037253	873	0.9169314186760723	False
BRD:BRD-K75254015-001-01-9	-0.029961369211924948	0.5174575561550881	469	0.9542862151387215	False
BRD:BRD-K00004714-001-01-9	-0.02990896605438936	0.37743148181939046	873	0.9169314186760723	False
BRD:BRD-K35034482-001-01-8	-0.02990239168610706	0.48283570199952197	553	0.9413984492287408	False
BRD:BRD-K13511380-001-01-4	-0.029883939303600622	0.48550030840729136	547	0.9413984492287408	False
BRD:BRD-K07202345-001-19-4	-0.02988287797073255	0.48312151718100854	553	0.9413984492287408	False
BRD:BRD-K74724920-001-02-4	-0.02984591787100032	0.3770724680503923	878	0.9169314186760723	False
BRD:BRD-K36732695-001-01-9	-0.02984448917066852	0.48368406090729793	553	0.9413984492287408	False
BRD:BRD-K52080565-001-09-2	-0.029824632829593474	0.48318218325494167	555	0.9413984492287408	False
BRD:BRD-K32107296-001-16-9	-0.02981560533702942	0.4864990868529936	547	0.9413984492287408	False
BRD:BRD-K36449075-001-01-0	-0.029803770951609458	0.48547421499184795	550	0.9413984492287408	False
BRD:BRD-K00003187-236-01-9	-0.029800831568361788	0.3777939658319341	878	0.9169314186760723	False
BRD:BRD-K34730807-001-17-6	-0.029788543255309028	0.49789913044026746	520	0.9443266218845091	False
BRD:BRD-K43786866-300-02-3	-0.029761212883177266	0.48809565437674635	545	0.9413984492287408	False
BRD:BRD-A86414188-003-01-5	-0.029748737764590652	0.4874775034921075	547	0.9413984492287408	False
BRD:BRD-K18135438-001-14-2	-0.029738882401627028	0.4928641674121877	534	0.9426918325407772	False
BRD:BRD-A45869167-001-10-0	-0.029709400558120103	0.48606295612675376	552	0.9413984492287408	False
BRD:BRD-K54634444-001-05-9	-0.029704132337902055	0.4857438425892203	553	0.9413984492287408	False
BRD:BRD-K00074641-001-02-9	-0.02969518503849895	0.38498711787896317	858	0.9172395510459721	False
BRD:BRD-K28143534-003-25-9	-0.029659173458859225	0.48680079427895095	552	0.9413984492287408	False
BRD:BRD-K00091082-001-01-9	-0.029648657641371208	0.38573256701892045	858	0.9172395510459721	False
BRD:BRD-A48015106-004-08-9	-0.02962240218557908	0.4861552091851651	555	0.9413984492287408	False
BRD:BRD-K97840621-001-02-9	-0.029592030394089655	0.3811463856493256	878	0.9172395510459721	False
BRD:BRD-K01942991-005-08-2	-0.02958941404210222	0.489813015509562	547	0.9413984492287408	False
BRD:BRD-K52284881-236-02-4	-0.029564356577692012	0.48859134471946924	551	0.9413984492287408	False
BRD:BRD-K00003148-001-01-9	-0.029512842427890276	0.38378490261896775	873	0.9172395510459721	False
BRD:BRD-K55703048-001-07-7	-0.02950665128936952	0.4878613114532454	555	0.9413984492287408	False
BRD:BRD-K98004573-051-02-8	-0.029500052996923362	0.48795866349131756	555	0.9413984492287408	False
BRD:BRD-K78643075-001-11-6	-0.029480068578151115	0.4898322122422889	551	0.9413984492287408	False
BRD:BRD-K71603915-003-01-8	-0.029444422526008592	0.4895676169659962	553	0.9413984492287408	False
BRD:BRD-K29322660-001-01-9	-0.02943849233229281	0.4888674407297252	555	0.9413984492287408	False
BRD:BRD-K51662849-001-08-8	-0.029424551240090493	0.5031681287252823	520	0.94871723807207	False
BRD:BRD-K00075537-001-02-9	-0.02940293066936215	0.389684116518628	858	0.9176382899445187	False
BRD:BRD-K77564118-001-03-1	-0.029392155049597125	0.49751876501006576	535	0.9443266218845091	False
BRD:BRD-K13094524-001-07-5	-0.0293557910878422	0.5033439786485389	522	0.94871723807207	False
BRD:BRD-K96055017-003-02-7	-0.029307298623975245	0.4908071926743731	555	0.941673025786661	False
BRD:BRD-K70912147-001-01-8	-0.02923392111856872	0.4942546009745436	549	0.9441989089495241	False
BRD:BRD-K47679368-236-01-7	-0.02920970573652464	0.49858776722473713	539	0.9443266218845091	False
BRD:BRD-K11094367-001-10-1	-0.02920086587814415	0.4943486187504504	550	0.9441989089495241	False
BRD:BRD-K80451230-051-02-6	-0.029163215866378524	0.49490566028580907	550	0.9443266218845091	False
BRD:BRD-K02152879-414-02-1	-0.029130421676836903	0.5017595998323303	534	0.947163659399923	False
BRD:BRD-K76600340-045-04-9	-0.029097003776721725	0.49588609590108795	550	0.9443266218845091	False
BRD:BRD-A56371469-001-03-3	-0.02908799564482257	0.49484157753488445	553	0.9443266218845091	False
BRD:BRD-K97714174-001-01-3	-0.029053896116202946	0.49456549927472127	555	0.9443266218845091	False
BRD:BRD-K20484910-001-16-9	-0.02904634416831977	0.3905353475875962	876	0.9176382899445187	False
BRD:BRD-K19741031-001-01-4	-0.029033992102486077	0.39019508434857647	878	0.9176382899445187	False
BRD:BRD-K48905682-001-11-1	-0.029015425741999838	0.39104016799906455	876	0.9176382899445187	False
BRD:BRD-K27406233-001-07-7	-0.029001075585824623	0.4973083843959135	550	0.9443266218845091	False
BRD:BRD-K18316707-001-02-7	-0.029000584888863267	0.49653108746181596	552	0.9443266218845091	False
BRD:BRD-K00005328-001-01-9	-0.028947861839718477	0.39160322519011265	878	0.9176382899445187	False
BRD:BRD-A65051990-001-12-9	-0.02894550630842378	0.49734950420513635	552	0.9443266218845091	False
BRD:BRD-A00758722-001-04-9	-0.028861226746390255	0.5065236738161584	532	0.9505004870741198	False
BRD:BRD-K61314889-001-04-4	-0.028850331774779216	0.49759571588206963	555	0.9443266218845091	False
BRD:BRD-A72483914-001-03-7	-0.028823868410394134	0.4979903668375719	555	0.9443266218845091	False
BRD:BRD-K21867462-001-02-9	-0.028813324947514082	0.5012749935011241	547	0.9469444210181963	False
BRD:BRD-K59273480-001-10-6	-0.028785401769325095	0.4985643199971951	555	0.9443266218845091	False
BRD:BRD-K61871885-001-01-3	-0.028758019776494146	0.39607105259851527	873	0.9202273392399618	False
BRD:BRD-K62738477-001-01-7	-0.02872931337735654	0.5343980325066149	470	0.9565857972951394	False
BRD:BRD-K98710228-001-01-6	-0.02869822625165403	0.3962420567975677	876	0.9202273392399618	False
BRD:BRD-K99077012-001-01-9	-0.028689502397572463	0.5082582126093249	534	0.9523723209627027	False
BRD:BRD-K19687926-379-07-4	-0.028679973541281406	0.5005273170008375	554	0.9465839735770711	False
BRD:BRD-K00003522-001-01-9	-0.02858374961113507	0.3975900252280962	878	0.9214917579261755	False
BRD:BRD-K00004738-001-01-9	-0.028571055237289537	0.3977997372995876	878	0.9214917579261755	False
BRD:BRD-K99107520-001-24-1	-0.028525617965979754	0.5043896675303178	550	0.948962549883862	False
BRD:BRD-K36040345-001-01-1	-0.02851515255743497	0.5026065239306031	555	0.9479717493024431	False
BRD:BRD-K89272869-003-01-8	-0.02844676125828904	0.5114578351379714	535	0.9529804998995005	False
BRD:BRD-K26305185-001-02-1	-0.0283433900611157	0.5181835782737435	522	0.9542862151387215	False
BRD:BRD-K82928892-001-02-5	-0.028325673043147984	0.5184452648147072	522	0.9542862151387215	False
BRD:BRD-K00003284-236-01-9	-0.02832532336368745	0.4018723483055473	878	0.9214917579261755	False
BRD:BRD-K34566599-001-03-9	-0.02832476012363429	0.40322904712533614	873	0.9214917579261755	False
BRD:BRD-K86799112-001-02-0	-0.02832094376212024	0.5093992462219076	545	0.9525261581404227	False
BRD:BRD-K52075040-001-09-7	-0.028283223468640938	0.5091846840488206	547	0.9525261581404227	False
BRD:BRD-K00003108-001-01-9	-0.028278127241932134	0.40265739730667455	878	0.9214917579261755	False
BRD:BRD-K81332461-001-01-4	-0.028236473461773177	0.5157726663903718	532	0.9542862151387215	False
BRD:BRD-K54847683-001-03-2	-0.02821508520261318	0.5164873634467251	531	0.9542862151387215	False
BRD:BRD-K43316319-001-01-8	-0.028203281607294826	0.5150803905455194	535	0.9542862151387215	False
BRD:BRD-K77771411-003-10-7	-0.028187561251141628	0.5094566246399144	550	0.9525261581404227	False
BRD:BRD-K36485341-001-02-9	-0.02816962225878316	0.4044657199626031	878	0.9214917579261755	False
BRD:BRD-K33499285-001-02-9	-0.02816806205641108	0.40449175730714826	878	0.9214917579261755	False
BRD:BRD-K47105409-001-14-5	-0.028130058601508707	0.5114821501327933	547	0.9529804998995005	False
BRD:BRD-K95581532-001-01-5	-0.028122726630846563	0.5115922645680442	547	0.9529804998995005	False
BRD:BRD-K00004292-003-02-9	-0.028073847108624542	0.40606591238828477	878	0.9214917579261755	False
BRD:BRD-K91336023-003-01-0	-0.028056220259425203	0.509510310215908	555	0.9525261581404227	False
BRD:BRD-K34533029-001-08-5	-0.02804896700598538	0.5127007019341495	547	0.9529804998995005	False
BRD:BRD-K91290917-300-01-8	-0.02799346894910847	0.5123777387296323	550	0.9529804998995005	False
BRD:BRD-K51324732-001-01-0	-0.027975870093034115	0.512643033761456	550	0.9529804998995005	False
BRD:BRD-K36234266-001-09-8	-0.027974201153369436	0.523650668700269	522	0.9549005509487988	False
BRD:BRD-K83359602-001-02-3	-0.027961378162593344	0.5124768749954639	551	0.9529804998995005	False
BRD:BRD-K22314899-001-02-4	-0.027951184002182387	0.5149457980653996	545	0.9542862151387215	False
BRD:BRD-K94882685-003-10-0	-0.02793984700035004	0.40831108261153415	878	0.9222979433540349	False
BRD:BRD-K01826017-001-02-9	-0.027840915986302447	0.40997339683753986	878	0.9238288173669259	False
BRD:BRD-K00003255-001-01-9	-0.02783107607361492	0.4101389538532624	878	0.9238288173669259	False
BRD:BRD-K12867552-001-04-7	-0.027809451124870724	0.5221443076076498	532	0.9549005509487988	False
BRD:BRD-A49906757-004-09-8	-0.027731827905776718	0.5151821384488942	553	0.9542862151387215	False
BRD:BRD-A73891132-001-02-9	-0.027724326318134537	0.41193757186376817	878	0.9240357162058096	False
BRD:BRD-K86283245-001-03-9	-0.027714930380508516	0.41748747431107874	858	0.926223108797766	False
BRD:BRD-K80762071-236-02-5	-0.027693831587625246	0.522702891586287	535	0.9549005509487988	False
BRD:BRD-K68870568-066-01-5	-0.02757224119349573	0.5176038669476452	553	0.9542862151387215	False
