drug,correlation,p_value,n,significance
BRD:BRD-K85015012-003-02-9,-0.07328871209740072,0.0873929636330061,545,NS
BRD:BRD-K75649340-001-13-1,-0.07320503632219601,0.0848848316161213,555,NS
BRD:BRD-K69650333-003-13-2,-0.07312104380570658,0.09514722064283614,522,NS
BRD:BRD-K58736316-001-09-5,-0.07262692412808942,0.08766796352551075,554,NS
BRD:BRD-K10859802-001-01-0,-0.07250397753215361,0.09480487050030655,532,NS
BRD:BRD-K95785345-300-14-8,-0.07244925105871006,0.08816003302337758,555,NS
BRD:BRD-K13769342-001-01-5,-0.07235532656298299,0.09486192054970763,534,NS
BRD:BRD-K31491153-003-05-9,-0.0723330872871359,0.08954270756005568,552,NS
BRD:BRD-K04710043-001-17-8,-0.0722767815861363,0.09491118898867913,535,NS
BRD:BRD-A06935312-001-04-3,-0.07226642071544037,0.09042572799677559,550,NS
BRD:BRD-K62040061-001-01-0,-0.07222545436061877,0.09545784694220044,534,NS
BRD:BRD-K49921286-001-02-6,-0.07219748715401615,0.0324330227525208,878,p < 0.05
BRD:BRD-K10673031-004-02-0,-0.0721557941881824,0.09033323221286516,552,NS
BRD:BRD-K29424831-003-01-3,-0.0721412929239736,0.03276748667553111,876,p < 0.05
BRD:BRD-A24857382-001-03-4,-0.07212064244973018,0.0959409592646284,534,NS
BRD:BRD-K15045219-001-01-8,-0.07211390132261082,0.09442291085860724,539,NS
BRD:BRD-K42728290-001-09-1,-0.07211365394389832,0.11846313600657449,470,NS
BRD:BRD-K00091132-001-01-9,-0.0718422433599643,0.035375979385826775,858,p < 0.05
BRD:BRD-K91740057-001-19-8,-0.07182525136023403,0.0918220229266189,552,NS
BRD:BRD-A29944538-003-08-3,-0.0717724987220093,0.09265536891410478,550,NS
BRD:BRD-K96418224-300-01-8,-0.07169890551916594,0.12099916242387954,469,NS
BRD:BRD-A34716233-004-03-5,-0.07168399955642227,0.09305947958971611,550,NS
BRD:BRD-K53263234-001-05-2,-0.071677994637401,0.09249157905509045,552,NS
BRD:BRD-A56152450-001-02-0,-0.071665632963035,0.1019346627118415,522,NS
BRD:BRD-K11452913-001-01-9,-0.07160848597503922,0.09801386489252552,535,NS
BRD:BRD-K88405679-003-03-1,-0.07159723142585896,0.0934570542410564,550,NS
BRD:BRD-A13116749-003-01-6,-0.0715780634974986,0.09847316198837083,534,NS
BRD:BRD-K76534306-001-22-7,-0.07155326642898645,0.09335986865679612,551,NS
BRD:BRD-A73556557-001-06-4,-0.07151754262561129,0.0920423423955837,556,NS
BRD:BRD-K40255344-001-17-6,-0.07138489033146592,0.0929439366890962,555,NS
BRD:BRD-K10598093-303-06-1,-0.0713733157873099,0.10986648662936865,503,NS
BRD:BRD-A49924714-001-08-9,-0.07132345053294624,0.03672613029473943,858,p < 0.05
BRD:BRD-K94293891-001-01-3,-0.0712579082991778,0.09352829130148659,555,NS
BRD:BRD-K06208435-003-08-2,-0.07122358313953774,0.09368675480577568,555,NS
BRD:BRD-K00004650-001-01-9,-0.07118477397795907,0.03494876045893115,878,p < 0.05
BRD:BRD-K45916615-066-02-5,-0.07117100754912757,0.09882226698629219,539,NS
BRD:BRD-A16347691-001-13-1,-0.07112117719219917,0.09475841034538927,553,NS
BRD:BRD-K80129304-001-08-1,-0.0710877073596139,0.09921864660101849,539,NS
BRD:BRD-K66788707-001-14-3,-0.07106886494788654,0.09682224164663049,547,NS
BRD:BRD-A56987319-001-12-9,-0.07100742997130705,0.09528891414806691,553,NS
BRD:BRD-A26503646-001-16-6,-0.07100310189939568,0.0947097420437623,555,NS
BRD:BRD-K75254015-001-01-9,-0.07093164060455266,0.1250399877263551,469,NS
BRD:BRD-K55424922-003-02-8,-0.07087186396332623,0.09622651685329632,552,NS
BRD:BRD-A42423104-001-01-4,-0.07083429295992974,0.10203047639362132,534,NS
BRD:BRD-K77060810-001-01-5,-0.07077119572887011,0.09670126623393457,552,NS
BRD:BRD-K25029121-001-05-8,-0.07075131029664726,0.10243361234474115,534,NS
BRD:BRD-K79450420-001-02-6,-0.07075060104311492,0.10243706339003754,534,NS
BRD:BRD-K13571841-001-14-4,-0.0706821437433146,0.10606272905420086,524,NS
BRD:BRD-K90982969-001-01-2,-0.0706586253861429,0.1025621869822123,535,NS
BRD:BRD-A84465106-001-09-5,-0.07062737896270643,0.0366173396009161,876,p < 0.05
BRD:BRD-K62858456-001-01-8,-0.07058710036306658,0.09818619987463444,550,NS
BRD:BRD-K18135438-001-14-2,-0.07052230021165307,0.10355271875321899,534,NS
BRD:BRD-K94379058-001-06-8,-0.07051425369018463,0.10008542163038718,545,NS
BRD:BRD-K00003308-001-01-9,-0.07046796736542428,0.03682834056770211,878,p < 0.05
BRD:BRD-K28595280-001-04-5,-0.07039207041706223,0.09912086291571419,550,NS
BRD:BRD-K71430621-303-02-3,-0.07025694893341954,0.10133322900318822,545,NS
BRD:BRD-A94323479-001-02-8,-0.07021081544365444,0.0984596517368767,555,NS
BRD:BRD-A46876182-003-02-8,-0.07013507600266852,0.1000533917377418,551,NS
BRD:BRD-A91008255-003-24-8,-0.07004499789480897,0.10080167723151248,550,NS
BRD:BRD-K53234107-001-01-6,-0.06993545675054354,0.10071509904066996,552,NS
BRD:BRD-K63932022-001-01-5,-0.06991990347264743,0.10079103352394868,552,NS
BRD:BRD-A87125127-001-03-9,-0.06990159925203114,0.03859538984818701,876,p < 0.05
BRD:BRD-K35189033-001-26-1,-0.06983681992573151,0.10088738651294327,553,NS
BRD:BRD-K36611520-001-01-6,-0.06981866445188137,0.1310869266808648,469,NS
BRD:BRD-K46344388-001-01-3,-0.06981785019257235,0.131091431952967,469,NS
BRD:BRD-K74236708-001-01-9,-0.06981590448143243,0.10286669316815805,547,NS
BRD:BRD-K00003175-001-01-9,-0.06980119258047084,0.03921283225615724,873,p < 0.05
BRD:BRD-K00003348-001-01-9,-0.06975986597294276,0.038768802656610736,878,p < 0.05
BRD:BRD-K77758223-300-02-9,-0.06974789851156606,0.03880232925542432,878,p < 0.05
BRD:BRD-A36013532-001-01-3,-0.06967013807118744,0.1314972713031447,470,NS
BRD:BRD-K02501528-001-01-1,-0.06963315581208532,0.10282545659287479,550,NS
BRD:BRD-K07682953-001-01-8,-0.06961543223711329,0.10774866294737323,535,NS
BRD:BRD-K48059230-003-03-9,-0.06961289041319033,0.03940706867209262,876,p < 0.05
BRD:BRD-A40084411-003-07-7,-0.06954868463100007,0.10677208416885069,539,NS
BRD:BRD-K40176866-001-01-6,-0.06954239790060687,0.13262238086536193,469,NS
BRD:BRD-K85402309-389-03-2,-0.06942951546664178,0.10289552363407191,553,NS
BRD:BRD-K00003524-001-01-9,-0.06934892994362464,0.0399341897887488,878,p < 0.05
BRD:BRD-K00075727-003-02-9,-0.06929379969997333,0.042436974972784015,858,p < 0.05
BRD:BRD-K00003454-001-01-9,-0.06922719869945784,0.04028505646169998,878,p < 0.05
BRD:BRD-K72735080-001-01-0,-0.06917082448289405,0.1342921954610274,470,NS
BRD:BRD-K45401373-001-20-9,-0.06914323580494593,0.11460253665091964,522,NS
BRD:BRD-K69837166-003-02-0,-0.0690334036058943,0.10940023760209462,539,NS
BRD:BRD-K85307935-236-09-5,-0.06901583146660496,0.11183237357795853,532,NS
BRD:BRD-K38197229-001-29-9,-0.0690150441520872,0.1049714086539118,553,NS
BRD:BRD-K51485109-001-02-9,-0.06900806118447071,0.040923256615688824,878,p < 0.05
BRD:BRD-K09436144-001-01-7,-0.06894444752006547,0.11152876065383777,534,NS
BRD:BRD-K26818574-305-07-6,-0.06889815858228546,0.11143334615097804,535,NS
BRD:BRD-K06147391-300-06-8,-0.06886890384911866,0.10666624276045603,550,NS
BRD:BRD-K00075632-305-02-9,-0.06881866549222827,0.04387718082768141,858,p < 0.05
BRD:BRD-A59747053-003-01-3,-0.06874016651299097,0.13673940197857465,470,NS
BRD:BRD-K16478699-001-09-2,-0.06869609260220289,0.10851861458843669,547,NS
BRD:BRD-K68488863-001-04-9,-0.06866273289087108,0.10676191103333187,553,NS
BRD:BRD-K26531771-001-02-2,-0.06866023614844517,0.11716352437982229,522,NS
BRD:BRD-K10314788-003-12-7,-0.06864715118155348,0.10812374128840406,549,NS
BRD:BRD-K19085898-001-01-8,-0.06861808043435766,0.10892131243168807,547,NS
BRD:BRD-K15976406-001-03-3,-0.0685271303087595,0.10745746462366217,553,NS
BRD:BRD-K75167327-001-01-6,-0.06851142929262968,0.1384751687186281,469,NS
BRD:BRD-A30774155-001-01-2,-0.06847665541252056,0.11398411666420849,534,NS
BRD:BRD-K13277760-001-01-2,-0.06842070318941464,0.11428061966053889,534,NS
BRD:BRD-K87777313-001-02-2,-0.06838011812617581,0.11449606729888509,534,NS
BRD:BRD-K55675242-001-03-0,-0.068323934282511,0.1131019780752811,539,NS
BRD:BRD-K13843533-001-01-7,-0.06828558310031552,0.13935962459327814,470,NS
BRD:BRD-K02464583-001-02-2,-0.06828081490315602,0.10808983359490495,555,NS
BRD:BRD-K05236810-001-19-0,-0.06825763921372394,0.11014406606909329,549,NS
BRD:BRD-K03063480-001-06-6,-0.068213851662411,0.11957000237285,522,NS
BRD:BRD-K90305467-001-01-3,-0.06816584030460442,0.1400561935252104,470,NS
BRD:BRD-K53734668-003-04-6,-0.06816559360940068,0.10965193827734064,552,NS
BRD:BRD-K01573278-001-02-1,-0.06815455106976226,0.14054673028876769,469,NS
BRD:BRD-K61192372-001-05-5,-0.06808831393509691,0.12025369140577771,522,NS
BRD:BRD-K38350380-001-01-8,-0.06804501360740434,0.11191571486832216,547,NS
BRD:BRD-K81548480-001-01-2,-0.06802793011576154,0.11200596405866824,547,NS
BRD:BRD-A90751343-001-02-9,-0.06802646340799313,0.0438879238648189,878,p < 0.05
BRD:BRD-K00003493-001-01-9,-0.06792060184098017,0.044828209494261084,873,p < 0.05
BRD:BRD-K00003145-001-01-9,-0.06786310312780772,0.04439847387640893,878,p < 0.05
BRD:BRD-K02750403-001-01-4,-0.06782729440069948,0.11746260245538191,534,NS
BRD:BRD-K63550407-001-12-7,-0.06779074700577632,0.11260480966049356,549,NS
BRD:BRD-K00075290-001-02-9,-0.06778997114968904,0.04713687630376142,858,p < 0.05
BRD:BRD-K95161686-001-02-8,-0.06775058309734458,0.11248975121760307,550,NS
BRD:BRD-K68132782-003-13-8,-0.06771897865639484,0.11167726977367863,553,NS
BRD:BRD-K01109406-001-03-7,-0.06771294865611575,0.11368023651763874,547,NS
BRD:BRD-K82767007-001-01-1,-0.06769217093168234,0.1164804786920411,539,NS
BRD:BRD-A35379661-001-04-6,-0.06767094356048153,0.11659535503360315,539,NS
BRD:BRD-K16497916-001-01-6,-0.06766529754779996,0.14342518918098116,469,NS
BRD:BRD-K17868609-001-05-0,-0.06766280519635076,0.11295722215125584,550,NS
BRD:BRD-K82467063-001-02-7,-0.06765857308708859,0.1190746915843417,532,NS
BRD:BRD-A16700644-003-04-4,-0.06765277961850512,0.11301071148192522,550,NS
BRD:BRD-A07164067-001-01-2,-0.06764241844053703,0.11241008994482714,552,NS
BRD:BRD-K43621685-001-02-5,-0.0676349643830528,0.11310580997894774,550,NS
BRD:BRD-K02992638-001-11-8,-0.06750274105723203,0.11480848003907357,547,NS
BRD:BRD-K29395450-001-06-8,-0.06749438991383593,0.11385840995698954,550,NS
BRD:BRD-K61734568-003-02-1,-0.06741923414322332,0.11426238499738005,550,NS
BRD:BRD-K21306330-001-02-9,-0.06733011672201941,0.04609913558884064,878,p < 0.05
BRD:BRD-K00004587-001-01-9,-0.06728387799717424,0.04624922256714865,878,p < 0.05
BRD:BRD-K36222532-001-01-8,-0.06728064477025554,0.12115521270935606,532,NS
BRD:BRD-K43887077-003-26-3,-0.06726678054346667,0.11879954013459584,539,NS
BRD:BRD-K12630395-001-14-9,-0.06716484412119769,0.11563812883883377,550,NS
BRD:BRD-K78055238-001-01-8,-0.06710628146812714,0.11763468819723517,545,NS
BRD:BRD-K48112880-001-04-9,-0.06700825406448896,0.04715242009857093,878,p < 0.05
BRD:BRD-K59184148-001-21-6,-0.06698862327440236,0.11760491782543964,547,NS
BRD:BRD-A06352508-001-03-7,-0.0669466941170563,0.1164946119213153,551,NS
BRD:BRD-A92826379-001-01-5,-0.06683986803903198,0.11641450439966596,553,NS
BRD:BRD-K65417056-003-10-1,-0.06678466555411602,0.11771830436064552,550,NS
BRD:BRD-A72351335-001-04-5,-0.06674450067467742,0.1234470163264435,534,NS
BRD:BRD-K76703230-004-04-1,-0.06670424455197296,0.1181620636188098,550,NS
BRD:BRD-K15108141-001-06-6,-0.06669398717004296,0.12444084365210129,532,NS
BRD:BRD-K45924332-001-16-8,-0.06667931112965632,0.12206134736270921,539,NS
BRD:BRD-K60866521-001-07-1,-0.06664914141474408,0.116798576270907,555,NS
BRD:BRD-K22588750-001-07-0,-0.06659193235927868,0.12430898229027443,534,NS
BRD:BRD-K67304264-001-08-5,-0.06656710190636099,0.11825017598240187,552,NS
BRD:BRD-K64866502-001-03-9,-0.06649510832913333,0.12033916603176854,547,NS
BRD:BRD-A60594020-034-01-1,-0.06645837515611597,0.12054464897865116,547,NS
BRD:BRD-K66541497-001-02-9,-0.06639255422885794,0.049483482668134876,876,p < 0.05
BRD:BRD-K96319534-003-03-9,-0.06638008551106231,0.11828598017071466,555,NS
BRD:BRD-K63772874-001-02-2,-0.0663607040926837,0.12526905620098466,535,NS
BRD:BRD-K61988078-001-01-2,-0.0663418090938843,0.12017822209095343,550,NS
BRD:BRD-K89208535-051-01-5,-0.06629285052914677,0.1197769906910683,552,NS
BRD:BRD-K12745498-001-03-4,-0.06624167516462233,0.050004198451909086,876,NS
BRD:BRD-K36711084-001-02-0,-0.06607512033456955,0.12133892909257105,551,NS
BRD:BRD-K18316707-001-02-7,-0.06604342732031719,0.12117891280477615,552,NS
BRD:BRD-K19605405-001-02-7,-0.06590695867063723,0.12263254553885028,550,NS
BRD:BRD-K00152668-001-01-5,-0.06586750549738857,0.12285714013574169,550,NS
BRD:BRD-K68747584-001-02-0,-0.0657627109503591,0.12243194186075274,553,NS
BRD:BRD-K63253858-001-01-5,-0.06572724406957497,0.1552717983602433,469,NS
BRD:BRD-A55312468-001-04-7,-0.06566080338748774,0.12507407845509816,547,NS
BRD:BRD-K37151368-001-01-7,-0.06564338202892958,0.15535806552198678,470,NS
BRD:BRD-K99077012-001-01-9,-0.06553017982138237,0.1304378293179381,534,NS
BRD:BRD-K48053228-051-02-9,-0.06546578689581767,0.052754906146976234,876,NS
BRD:BRD-K18619710-001-14-4,-0.0653801355505408,0.12669910127515271,547,NS
BRD:BRD-K47679368-236-01-7,-0.06517132481019894,0.13075381325531227,539,NS
BRD:BRD-K05528470-305-02-2,-0.06512935119001839,0.1264262680082274,552,NS
BRD:BRD-K79259477-001-04-9,-0.06506830651888659,0.12643788402418787,553,NS
BRD:BRD-K24844714-001-24-5,-0.06501889282942785,0.13420431665147234,532,NS
BRD:BRD-A46393198-003-16-6,-0.06499823740965033,0.12788734851137698,550,NS
BRD:BRD-K09735259-001-01-3,-0.0647527591440019,0.13507176708027466,534,NS
BRD:BRD-K97158071-001-18-1,-0.0647367597189689,0.1276945203736363,555,NS
BRD:BRD-A53952395-003-25-1,-0.06462332407409911,0.13010555581637828,550,NS
BRD:BRD-K68358632-001-01-0,-0.06460414783692017,0.1624677734403685,469,NS
BRD:BRD-K58568447-001-01-1,-0.064578636730935,0.1296718605590818,552,NS
BRD:BRD-K75608666-001-08-3,-0.0645676091772746,0.13436513025969543,539,NS
BRD:BRD-A94580299-001-10-4,-0.06453598270047937,0.16291246644189478,469,NS
BRD:BRD-K77943374-001-02-8,-0.06453221265313829,0.12890514375833315,555,NS
BRD:BRD-A37347161-003-02-6,-0.06438300788693879,0.1308401873492477,552,NS
BRD:BRD-A24284985-001-09-9,-0.0643750648011158,0.13159071419929974,550,NS
BRD:BRD-K13050303-001-17-3,-0.0643580379853709,0.14199389979834548,522,NS
BRD:BRD-K47780086-001-07-9,-0.06433407972140144,0.13397303802638494,544,NS
BRD:BRD-K53236343-003-03-7,-0.06428071151526303,0.13794676106196208,534,NS
BRD:BRD-K77915400-001-01-6,-0.06422731826833605,0.05740649815501198,876,NS
BRD:BRD-K84253429-001-06-9,-0.06421403691199538,0.057458169992813,876,NS
BRD:BRD-K13473780-001-02-1,-0.06400334078962217,0.166418853423811,469,NS
BRD:BRD-A48420483-001-02-3,-0.06377262589708185,0.14072009121386206,535,NS
BRD:BRD-K79254416-001-22-6,-0.06373114899140986,0.13586138455309005,549,NS
BRD:BRD-K65900713-003-01-0,-0.06363891587445346,0.14193075581609735,534,NS
BRD:BRD-A11662333-001-03-3,-0.06360489842189491,0.1471170876629477,521,NS
BRD:BRD-A65280694-003-13-7,-0.06359732519025607,0.13632828085460863,550,NS
BRD:BRD-K39009484-001-01-4,-0.06358272723350339,0.1422837037996211,534,NS
BRD:BRD-A74975734-004-09-9,-0.06357642275766048,0.1423233471522148,534,NS
BRD:BRD-K66175015-001-09-0,-0.06349558861507879,0.1409666596266305,539,NS
BRD:BRD-A31454688-001-01-6,-0.0634505283469702,0.14124949202143788,539,NS
BRD:BRD-K49461364-001-01-0,-0.0633961196295452,0.060421199140286354,878,NS
BRD:BRD-A28970875-300-04-9,-0.06331231774542409,0.14474822582983554,532,NS
BRD:BRD-K10575656-034-01-0,-0.06329389661833382,0.13929649628736684,547,NS
BRD:BRD-A23124853-001-01-4,-0.06327475358857661,0.14423018258489476,534,NS
BRD:BRD-K47878171-086-06-0,-0.06323612112187434,0.15673819892264923,503,NS
BRD:BRD-A65440446-001-04-1,-0.06322057691171236,0.13975611244220132,547,NS
BRD:BRD-K75024268-001-01-0,-0.0631635566638988,0.13902700589468678,550,NS
BRD:BRD-K05531427-001-01-7,-0.06315109061588078,0.17168739735896105,470,NS
BRD:BRD-K81026553-234-01-8,-0.06310636044026284,0.17199173623485017,470,NS
BRD:BRD-K36864847-303-02-5,-0.06305512895022937,0.1389868501230063,552,NS
BRD:BRD-A79431551-001-01-1,-0.06300232133543823,0.13824377411030916,555,NS
BRD:BRD-K29653726-001-13-4,-0.06292292608811231,0.1398187912653674,552,NS
BRD:BRD-K90027355-001-19-0,-0.06292215910167757,0.13874706514429733,555,NS
BRD:BRD-K87941707-001-02-9,-0.06287527798085771,0.06256784778659082,878,NS
BRD:BRD-K00004568-001-01-9,-0.06283967560391403,0.06347191153822998,873,NS
BRD:BRD-K82983861-001-04-3,-0.06276789272633122,0.140799265196023,552,NS
BRD:BRD-K03273112-001-01-8,-0.06269369360242312,0.14127038239084666,552,NS
BRD:BRD-K74664543-213-01-2,-0.06262067345675598,0.1530941797615599,522,NS
BRD:BRD-A74208568-003-01-5,-0.06259772459052457,0.14260880706201357,550,NS
BRD:BRD-K16077845-001-06-1,-0.06259496083490887,0.1415370448615821,553,NS
BRD:BRD-K22662435-001-18-3,-0.0625476486443406,0.1440289876356371,547,NS
BRD:BRD-K38875233-001-03-9,-0.06249672842241913,0.1766428980617767,469,NS
BRD:BRD-K33588785-001-01-9,-0.06245342989154486,0.15183822090521046,528,NS
BRD:BRD-K00003389-001-01-9,-0.0624259042385548,0.06447018189853021,878,NS
BRD:BRD-K73923631-003-02-9,-0.06237563620397853,0.14330354354935793,552,NS
BRD:BRD-K64338723-001-01-6,-0.06237064338791269,0.14591020608764682,545,NS
BRD:BRD-A28301258-001-04-8,-0.062259077556710174,0.15548508122558155,522,NS
BRD:BRD-K00003112-001-01-9,-0.06221332666535934,0.06538655261811768,878,NS
BRD:BRD-A19952358-001-11-3,-0.06220737188591042,0.14622731167572647,547,NS
BRD:BRD-K18059238-001-10-4,-0.06218595463426024,0.1452594751163329,550,NS
BRD:BRD-K05048137-001-03-9,-0.062148862760026485,0.1466078703091084,547,NS
BRD:BRD-K64054020-001-03-5,-0.062141596861777754,0.14554724783331738,550,NS
BRD:BRD-K86797399-001-04-4,-0.062118838929613285,0.15249020942935315,532,NS
BRD:BRD-K45163704-001-01-5,-0.06206406670703152,0.15638773045340806,523,NS
BRD:BRD-K06520168-001-03-9,-0.06196491386786558,0.06725196937432099,873,NS
BRD:BRD-K66664625-001-01-2,-0.06190862839817051,0.14706579117328336,550,NS
BRD:BRD-K16505263-003-02-9,-0.061897668018199445,0.15279748472813645,535,NS
BRD:BRD-A98990573-003-01-3,-0.06188507163969653,0.14870613821937256,546,NS
BRD:BRD-K73391359-003-10-2,-0.061866508569827255,0.14845500383863836,547,NS
BRD:BRD-K22149900-001-03-9,-0.06181217194506308,0.15336638857467963,535,NS
BRD:BRD-K27798832-001-01-5,-0.06178145967923221,0.15395790338472162,534,NS
BRD:BRD-A01412266-001-01-0,-0.06173505393688881,0.15007024519569578,545,NS
BRD:BRD-K46142322-003-02-4,-0.061715763418376465,0.14759304828680078,552,NS
BRD:BRD-K14661019-001-02-9,-0.06160057491329862,0.06808813070920561,878,NS
BRD:BRD-A89207210-001-01-6,-0.061598551073839394,0.15518281613998264,534,NS
BRD:BRD-K87990216-001-10-2,-0.06154395701984289,0.14946702129169895,550,NS
BRD:BRD-K82266792-001-03-9,-0.061536772532227155,0.06869096130217806,876,NS
BRD:BRD-K73196317-003-14-8,-0.06152206128413588,0.14850140087109925,553,NS
BRD:BRD-A07395371-003-10-0,-0.06145437595736605,0.15006142007172782,550,NS
BRD:BRD-K46766488-003-02-0,-0.0613961626518506,0.15157124116481258,547,NS
BRD:BRD-K05445342-001-05-3,-0.061381157133033847,0.16140744580680122,522,NS
BRD:BRD-K33502629-001-02-9,-0.06134490691670367,0.06956075562066623,876,NS
BRD:BRD-K00003290-003-01-9,-0.06120561322872188,0.06987756660772977,878,NS
BRD:BRD-K67173685-001-06-9,-0.0611279725096,0.1631465671720663,522,NS
BRD:BRD-A43885598-001-08-1,-0.06108636217842651,0.16383956307665418,521,NS
BRD:BRD-K08188887-001-02-4,-0.0610497866355505,0.1542762464083879,546,NS
BRD:BRD-K73642618-001-13-3,-0.060976321784985604,0.1532638973684382,550,NS
BRD:BRD-K19669037-001-01-1,-0.060969340073467854,0.15789164982405865,538,NS
BRD:BRD-K00091092-001-01-9,-0.06096873935518366,0.07427245537139525,858,NS
BRD:BRD-K00003260-001-01-9,-0.06087534675386909,0.07140331203030184,878,NS
BRD:BRD-A56592690-001-04-3,-0.06087310851874652,0.15209503885873873,555,NS
BRD:BRD-K88366685-300-06-0,-0.060837645325048526,0.15345215239882123,552,NS
BRD:BRD-K81197548-003-01-4,-0.06081884894873137,0.15395425407470756,551,NS
BRD:BRD-K06273313-001-07-9,-0.06080379308789089,0.16059100067691992,534,NS
BRD:BRD-K76205745-237-16-5,-0.06077423018299081,0.15729528004615553,543,NS
BRD:BRD-K71696703-001-07-9,-0.06075230491878787,0.18858179554610868,470,NS
BRD:BRD-K66241279-001-01-8,-0.06071889098146792,0.15313779589493884,555,NS
BRD:BRD-K08356259-003-24-7,-0.06071147342635844,0.15506028549575243,550,NS
BRD:BRD-K71823332-001-03-7,-0.06067125071248424,0.1564710355595642,547,NS
BRD:BRD-A55946879-001-04-9,-0.060637603286421635,0.07284551543150784,876,NS
BRD:BRD-A74347210-001-01-7,-0.06046924497023913,0.19065329523941288,470,NS
BRD:BRD-K93123848-001-04-1,-0.06046725626943745,0.15559976858717683,553,NS
BRD:BRD-K30284967-001-02-9,-0.060459233242663675,0.07369358619545932,876,NS
BRD:BRD-K40992116-001-09-7,-0.06035360605539671,0.16451172159581903,532,NS
BRD:BRD-A31564021-001-01-8,-0.06027537084086849,0.16992952801282155,520,NS
BRD:BRD-K42095107-001-17-1,-0.06025927661113846,0.160076633811703,545,NS
BRD:BRD-K97365803-001-02-1,-0.06020049613438561,0.16087136979069663,544,NS
BRD:BRD-K86003836-001-10-5,-0.06017273659820807,0.15838361348613714,551,NS
BRD:BRD-K15898725-001-01-7,-0.060134394590084794,0.15827034822441044,552,NS
BRD:BRD-K50817623-303-05-7,-0.06004748751382613,0.17072699496194635,522,NS
