cell_line_id,IIR_score_norm,IIR_group,ImmuneScore_norm,PD1_signature,DPI_norm
ACH-003469,0.39712161995768397,Low,0.007722998420504955,-0.16618505498698496,0.6125754515687858
ACH-000554,0.396941151360992,Low,0.01853843716526381,-0.33723397924861753,0.6127305236969366
ACH-003180,0.3995179193080619,Low,0.0022630562837182362,-0.07832246022226164,0.6125747652720519
ACH-001398,0.398256184582737,Low,0.0022813718439133965,-0.21600223470481694,0.6125939058245422
ACH-001991,0.4128242199569603,High,0.0427848212142363,-0.09092646865545573,0.6129342806073355
ACH-001332,0.3958854090638787,Low,0.0055494849135228385,-0.2907916843370352,0.6126213697391841
ACH-000585,0.40755099225285785,Mid,0.02612167048771577,-0.03407063647268229,0.6126072483850626
ACH-000550,0.40015812108396,Mid,0.0041909375303811475,-0.07493377178067427,0.6125751961170799
ACH-000627,0.4010998545064306,Mid,0.017003364369671856,-0.1263849420258309,0.6125821611949821
ACH-000704,0.39123381846223937,Low,0.0,-0.37149191383631214,0.6125747340883588
ACH-000276,0.42385229715904094,High,0.06781118267522693,0.09912737579359987,0.6128022145608444
ACH-000075,0.4050229518055928,Mid,0.004870241565953608,0.038972398395465624,0.612574958476073
ACH-000818,0.40834920009018333,Mid,0.03526248411892607,-0.15650820743230276,0.6128710658961265
ACH-003184,0.3921134759788492,Low,0.004157975738401571,-0.26618566239647673,0.6125749169606066
ACH-001616,0.4112406574033949,High,0.0232342179649335,-0.02089093460535247,0.6127699851599622
ACH-000625,0.39436826339532444,Low,0.0044707678560060755,-0.22199852512558768,0.6125770989977638
ACH-000941,0.4002325235507529,Mid,0.001155549693085496,-0.16248151814183703,0.6125844448656359
ACH-000392,0.4073401158101869,Mid,0.006641625556148336,-0.022645115019649324,0.6126305476521716
ACH-000269,0.42531797410853694,High,0.060187866506788035,0.19083257675568177,0.6127151533590967
ACH-001670,0.3895609159212671,Low,0.0059830423960640375,-0.34542232162252196,0.6125779955154186
ACH-003133,0.40169631423411445,Mid,0.008902828963349173,-0.06312725194353234,0.6125756337611412
ACH-000856,0.3924016075735311,Low,0.003057721158745751,-0.25384523108902773,0.612574946185873
ACH-002687,0.38772350366020053,Low,0.0,-0.45551371633353793,0.6125747340883588
ACH-001119,0.9259881239731316,High,0.46001662941317184,1.2710466968815024,0.9999999999974789
ACH-003132,0.39815882988599716,Low,0.010943897943213893,-0.1582448629464666,0.6125755485212798
ACH-000376,0.3967738439378997,Low,0.004088122941380704,-0.1545765343992581,0.6125749890435622
ACH-000685,0.4024568168137744,Mid,0.005174380654134056,-0.13142955718288105,0.6126182175130701
ACH-000729,0.4055814349056481,Mid,0.045880172025882,-0.28137699881724715,0.6129602926970849
ACH-001034,0.3869887055314543,Low,0.002292357035522217,-0.3793919213556957,0.6125749029041044
ACH-001283,0.3978618960438942,Low,0.019406791068916015,-0.22095011427817182,0.6125881023637966
ACH-000880,0.4102209361589836,Mid,0.017407460800852603,-0.013129045061746272,0.6127210194240817
ACH-000035,0.4079721436533163,Mid,0.014001767057078326,-0.04815255268812742,0.612692399336501
ACH-001200,0.4130286763568805,High,0.0633527584531596,-0.19958857563579774,0.6131071253225151
ACH-000194,0.3936001948541617,Low,0.0015344614270789685,-0.21600379653909732,0.6125747486264737
ACH-000322,0.40425518558445417,Mid,0.0079267415252699,4.960730258919886e-05,0.6125770743861152
ACH-000552,0.3957992071546396,Low,0.01251092668540895,-0.3312892181998363,0.6126798709105132
ACH-002508,0.4023318408954262,Mid,0.0,0.0013480355220017132,0.6125747340883588
ACH-000222,0.39429688539624436,Low,0.0003864523892300619,-0.3003089069457766,0.6125779816796155
ACH-000260,0.3935536259337583,Low,0.0007729047784601238,-0.2130555940098942,0.6125747415581331
ACH-001652,0.39498981606071837,Low,0.000769097303855434,-0.2858357229566418,0.6125811972743792
ACH-000608,0.4166818046691545,High,0.05308571287038909,-0.05546390990100374,0.6130208451793546
ACH-000501,0.4319521103026579,High,0.05994203778976115,0.27218749281411764,0.6130784629907132
ACH-000612,0.6983474888150728,High,0.6053235021031143,3.541763706877625,0.6203487046439287
ACH-002033,0.3950669146019505,Low,0.008354526882598665,-0.22129314202388997,0.6125767681096197
ACH-001184,0.40022667591382916,Mid,0.018567872248091286,-0.2587551977540024,0.6127307710575955
ACH-001688,0.392569616172099,Low,0.0,-0.33951867562733884,0.6125747340883588
ACH-001838,0.4098106446733692,Mid,0.0015420020823155578,0.06464379796161615,0.6125876924568927
ACH-000638,0.407410074609802,Mid,0.0248925847113836,-0.12173444149682719,0.6127839214105751
ACH-001846,0.4076250086217583,Mid,0.004088122941380704,-0.0017280804216482132,0.6126090890378714
ACH-000798,0.4252694490715808,High,0.07103672418720809,0.05097945186701764,0.6131716982961354
ACH-001321,0.43067313427878157,High,0.034231356279006656,0.4079928332899124,0.6127861682911219
ACH-000894,0.40585356873139744,Mid,0.008354526882598665,-0.06768359892710087,0.6126449421895752
ACH-001559,0.4001833627785525,Mid,0.0033469818342868256,-0.07066492717039907,0.6125752700679671
ACH-000344,0.3952972160430981,Low,0.001155549693085496,-0.2806115025040387,0.6125844448656359
ACH-000223,0.40983168605001963,Mid,0.008945904003305565,0.024270376422560636,0.6126499118862835
ACH-000031,0.4461069709003316,High,0.12489993361692345,0.25236024449107214,0.6136243431571339
ACH-000034,0.4080313923934636,Mid,0.0007729047784601238,0.026302367754698724,0.6125812292708723
ACH-001861,0.44128883633018273,High,0.027871986825165448,0.6727277271884172,0.6128089591138597
ACH-003468,0.3960667369138099,Low,0.005088894611730071,-0.1783975950941134,0.6125755166027037
ACH-000772,0.41170953210097466,High,0.056580336798031095,-0.09524088325614986,0.6126359425114924
ACH-000946,0.40405222728047546,Mid,0.009740472251594889,-0.11845177385382746,0.6126565891199297
ACH-000596,0.4106072089775195,Mid,0.01542754512266228,0.007047807141643452,0.6127043810049004
ACH-001046,0.47925810362290766,High,0.021386851398795606,1.617352827781272,0.6127544606304847
ACH-000632,0.4241458062566811,High,0.007839465388734644,0.4786101012118212,0.6125761197331756
ACH-000978,0.41458866818604945,High,0.05558766700739836,-0.11937790222190127,0.6130418706008727
ACH-000332,0.4374119439801003,High,0.09797443196985023,0.1928949134061683,0.6133980720143744
ACH-001841,0.4258592695310128,High,0.0380237412811789,0.24736241947305823,0.6128942703965197
ACH-003273,0.4572108357450292,High,0.12446758890925219,0.5205258793487472,0.6136207099051948
ACH-000179,0.41860559911826006,High,0.07022412300638421,-0.10403800229021823,0.6131648695209392
ACH-000887,0.39646776424122215,Low,0.006150810020537657,-0.28017253764390593,0.6126264230347891
ACH-000368,0.3990344625102815,Low,0.007857780948929803,-0.12062742134471531,0.6125752375173883
ACH-000240,0.396435718525349,Low,0.005616760427788018,-0.1703022962372339,0.6125749096481634
ACH-000578,0.4185211350465761,High,0.036959009716881895,0.1221402989379433,0.6127434245281692
ACH-001611,0.4015835565670355,Mid,0.006089447955865806,-0.049847185720689635,0.6125750092108171
ACH-000135,0.4022754824123858,Mid,0.009565127625653277,-0.05209915421918486,0.6125753077701841
ACH-001671,0.39989982124001683,Low,0.011358860444861852,-0.1264241243623993,0.6125807240147002
ACH-000406,0.41632556411769983,High,0.015253469408119407,0.14488165072310347,0.6127029181422442
ACH-001541,0.4055770354820349,Mid,0.0026277363778771045,-0.04268491038663863,0.6125968165335027
ACH-000998,0.4253901910855405,High,0.04983560664479497,0.17092120548401457,0.612993532587025
ACH-000441,0.4029341766720313,Mid,0.017407460800852603,-0.18754265209832713,0.6127210194240817
ACH-000960,0.4130816713150349,High,0.02269751588306383,0.02613814216935695,0.6127654749304043
ACH-000098,0.40215180598848776,Mid,0.0074674833891927505,-0.08375763427339689,0.6125943708698978
ACH-001651,0.3980226732194025,Low,0.0011480090378489067,-0.21533417576659789,0.6125843814969864
ACH-001456,0.39819700199200597,Low,0.01747735862366503,-0.3013160977703105,0.612721606817418
ACH-001336,0.39989454732573726,Low,0.019658766243477073,-0.19848911235635655,0.612619564604728
ACH-000284,0.3965682521266428,Low,0.008507073798080187,-0.18296367977549874,0.6125751987580003
ACH-000971,0.41677871881972367,High,0.06965458227533841,-0.1446211969691255,0.6131600833285127
ACH-001454,0.4098097667418168,Mid,0.013075058587635547,0.0009485939269758033,0.6126846116493064
ACH-000926,0.4627141718444773,High,0.2513997870846103,-0.04854268484134145,0.6146873973121957
ACH-000033,0.41009590940350504,Mid,0.015570811888600914,-0.0059814784322303706,0.6127055849614793
ACH-000576,0.40319637709576117,Mid,0.008775076372180285,-0.1336071713367268,0.6126484763192208
ACH-000019,0.40371282281844834,Mid,0.022724836805983237,-0.19826253859451715,0.6127657045245093
ACH-001577,0.4178007770928718,High,0.004746706101465,0.2381998982393135,0.612614623507245
ACH-001981,0.40843386713118934,Mid,0.004870241565953608,0.013314415614722472,0.6126156616498611
ACH-000330,0.41344264318427737,High,0.05789566737294121,-0.159551307032809,0.6130612661124974
ACH-000848,0.39872953454895077,Low,0.007444404368206174,-0.23317746270945944,0.6126372938841107
ACH-000481,0.3945312454998521,Low,0.006743815516019365,-0.3297984403471906,0.6126314064157075
ACH-001517,0.38937256503131423,Low,0.0003864523892300619,-0.41817590647952624,0.6125779816796155
ACH-000338,0.7811216428144768,High,0.756221103880743,2.261357661696864,0.723521095642932
ACH-001959,0.38957855455741136,Low,0.008666481529023868,-0.35935532018215616,0.6125794565352726
ACH-001414,0.40218052991267284,Mid,0.0019171063417043408,-0.12005921067480871,0.6125908446830067
ACH-001227,0.3952239373670006,Low,0.0091236241864541,-0.3263573452983844,0.6126514053755956
ACH-000871,0.41467894117622706,High,0.024468143271745867,0.054594234166264265,0.6127803545745385
ACH-001403,0.41440955614682906,High,0.050071404112288866,0.010551286706928389,0.6126103989646491
ACH-000805,0.4065225755456067,Mid,0.004923754453574919,-0.03272911038973864,0.6126161113507579
ACH-001142,0.4076433383993491,Mid,0.0030321535875736704,0.11187065711153954,0.6125748092987023
ACH-001554,0.3891034199812805,Low,0.0034181791863501176,-0.44135629094797174,0.6126034590986034
ACH-001667,0.39430788141063505,Low,0.005618776893854982,-0.32893345736705515,0.6126219520412627
ACH-000847,0.3898977424692765,Low,0.0062963953303572665,-0.3318908649056317,0.6125754733741597
ACH-001447,0.41213790675405393,High,0.011366744808788064,0.06610585641512916,0.6126702556638173
ACH-001537,0.3980410084680863,Low,0.019777328681643943,-0.25757419806388565,0.612639396783143
ACH-001207,0.39547883169853104,Low,0.009282972960017668,-0.21332662358103924,0.6125753188906053
ACH-001854,0.39169552700062965,Low,0.0018949194546833347,-0.2639953136700451,0.6125748052015368
ACH-000832,0.42756742129326064,High,0.003042928492532241,0.4813778374336713,0.6126003056419129
ACH-001975,0.39212374099172664,Low,0.004870241565953608,-0.3770796870449104,0.6126156616498611
ACH-000428,0.4021129475279542,Mid,0.03225271631862585,-0.18899793233011677,0.6125989193863899
ACH-001382,0.3990833934175284,Low,0.007748457709960759,-0.2263862903533082,0.612639849026741
ACH-001302,0.43641884656453117,High,0.1521913593503887,-0.13020808378979903,0.6138536893795066
ACH-000690,0.39653040717500637,Low,0.020145104395989415,-0.3014261031091858,0.6126490684070327
ACH-001134,0.48262269644161104,High,0.19627279963311356,0.7323385461075398,0.6142241321663485
ACH-000914,0.4050167489936226,Mid,0.002649508672948298,-0.05621595857174858,0.6125969994991592
ACH-000858,0.39139332489266226,Low,0.003786316015385019,-0.38857832907819734,0.6126065527732204
ACH-001421,0.4116655693897015,High,0.03429730563980937,-0.07179985823691534,0.6128629549223626
ACH-002796,0.3882647250690332,Low,0.0033469818342868256,-0.35744912219607183,0.6125755694349334
ACH-003183,0.40721390493824616,Mid,0.003014188767107167,0.10172454504932131,0.6125748023532183
ACH-002716,0.9999999999925415,High,0.3531023066357321,0.5642391001625999,0.6033444825751427
ACH-003100,0.3988140639611193,Low,0.019449183081137196,-0.297432769030384,0.6127381772412177
ACH-000544,0.39602013196710834,Low,0.0015344614270789685,-0.2653999897255085,0.6125876290882432
ACH-000725,0.3955182354472378,Low,0.005174380654134056,-0.29750928110150526,0.6126182175130701
ACH-000566,0.41210751607521634,High,0.03161831581671154,-0.04643081410408217,0.612840441763772
ACH-000760,0.4092819050175525,Mid,0.05361591638092485,-0.1324799410342649,0.6126170337239176
ACH-001745,0.3988058031078609,Low,0.023553828025475357,-0.3202923088837736,0.6127726710350327
ACH-000787,0.40916782697224957,Mid,0.026320700765216597,0.003216135743820064,0.6126080640249412
ACH-001598,0.4026270284862099,Mid,0.010430981997866575,-0.15637720398842286,0.6126623918875597
ACH-000749,0.40160878720050186,Mid,0.020819369130057743,-0.301255312804322,0.6129092032091614
ACH-001691,0.4020164171294592,Mid,0.0015232597316667828,-0.01462896717047356,0.6125747604259664
ACH-001328,0.39607288912057503,Low,0.0022630562837182362,-0.2681597948227526,0.6125937519079024
ACH-001704,0.4117945074880236,High,0.000769097303855434,0.22324103446891982,0.6125747565313251
ACH-001502,0.40208144803937523,Mid,0.03009287162761005,-0.17508755786427987,0.612591753024473
ACH-002844,0.3901105003245058,Low,0.0,-0.29117816842551875,0.6125747340883588
ACH-001068,0.568822947913682,High,0.4690204899503858,1.1983835571660106,0.5878051722184845
ACH-000358,0.39621384585824304,Low,0.004512283781577695,-0.27720391935229255,0.6126126535158627
ACH-002695,0.41291126403029077,High,0.0,0.2545738147757285,0.6125747340883588
ACH-001672,0.39454760317690446,Low,0.011197110138104947,-0.24915510037924077,0.6125776192667725
ACH-001654,0.39426284337224476,Low,0.0022960180756978134,-0.3116664690510517,0.612594028905614
ACH-001521,0.4008924123744851,Mid,0.015578848198180372,-0.22631788727508437,0.6127056524954096
ACH-000209,0.40216517716718664,Mid,0.00520869906643512,-0.054608280059300185,0.6125825158513486
ACH-001520,0.4396426744718797,High,0.017270772260653343,0.691855185146414,0.6127198707482799
ACH-000213,0.3972848526490058,Low,0.0049091082217905015,-0.25375950827097016,0.6126159882696861
ACH-001610,0.4035348290894212,Mid,0.03162050238114935,-0.1423147504919838,0.61258128280143
ACH-001408,0.4072899580521654,Mid,0.016582578621191786,-0.07872983698578859,0.612714087444285
ACH-000991,0.4329037377319676,High,0.0863975220765967,0.1489041972514661,0.6133007842956345
ACH-001412,0.4030695714499275,Mid,0.010667782638005052,-0.14709201348898712,0.6126643818653938
ACH-000331,0.3979171649463745,Low,0.012901206235867033,-0.17790190604937678,0.6125782807657102
ACH-001407,0.40157310501165816,Mid,0.010103005542877366,-0.17979282496202315,0.6126596357046576
ACH-000580,0.4127543196392278,High,0.015656045940616068,0.1588375008242278,0.6125824531334012
ACH-000594,0.407404896091286,Mid,0.0056283536782002225,-0.0155002640674367,0.6126220325207266
ACH-000684,0.40415366006300124,Mid,0.012169925611692759,-0.12943696135069702,0.6126770052739267
ACH-000742,0.41077554528741744,Mid,0.045631402237723724,-0.04613821567223552,0.6125900528034008
ACH-000868,0.40046160978288825,Mid,0.0075552122741099365,-0.19233082125527237,0.6126382250694168
ACH-000732,0.40548636121461035,Mid,0.0037757454157260114,0.05163011176896705,0.6125758662983578
ACH-001481,0.3909698640872207,Low,0.0026277363778771045,-0.28659204332496396,0.6125750363121292
ACH-000429,0.4041809646720822,Mid,0.0003864523892300619,-0.0637266618721943,0.6125779816796155
ACH-000310,0.3879717154336992,Low,0.0069123666691565016,-0.39136174251862144,0.612579741316581
ACH-002475,0.39098253904663677,Low,0.014977669525594643,-0.36573029357379117,0.6125885726942137
ACH-000643,0.4177966690423783,High,0.023458384144234037,0.13479409431636044,0.6127718689628425
ACH-000234,0.4006308365678215,Mid,0.006005229283085045,-0.1797227806242022,0.6126251996325194
ACH-003267,0.5089633885860871,High,0.16606912981715213,1.6109627018250063,0.613069583824125
ACH-001498,0.44407587296279094,High,0.07442857946962479,0.4823976730532115,0.6132002020908236
ACH-000896,0.40159101153809323,Mid,0.007403341104301275,-0.1644593292081372,0.6126369488048705
ACH-003451,0.3963275846440819,Low,0.0,-0.14236797325310177,0.6125747340883588
ACH-000203,0.40567930434602933,Mid,0.030296026918142,-0.08801553509683971,0.6125882294963565
ACH-001607,0.4003840357684736,Mid,0.008103146427824575,-0.19721276197914994,0.6126428296888123
ACH-002706,0.4180164073011986,High,0.06285633204540772,-0.07746302204298147,0.613102953553608
ACH-001441,0.3942347938562121,Low,0.026530214081099884,-0.44613523878135564,0.6127976833925712
ACH-000112,0.4134095059826621,High,0.00452721865762178,0.13430359345360557,0.6126127790225855
ACH-000874,0.41106472736725563,Mid,0.02313242521641444,0.046290432633769016,0.6126335872606226
ACH-000186,0.4110936921322023,Mid,0.006060850440271308,0.07040578824284162,0.61262566705047
ACH-002780,0.3950522324140288,Low,0.0,-0.28009554598817443,0.6125747340883588
ACH-000677,0.44477137151901514,High,0.1457700036372339,0.05406159016077093,0.614440962706733
ACH-000055,0.3987424519190244,Low,0.016298803626415018,-0.1874082643914366,0.612590132957007
ACH-000485,0.39107568339643844,Low,0.007911573401676038,-0.41895690932818636,0.6126412197857504
ACH-000672,0.420694494139258,High,0.021941101825021857,-0.26568034373725796,0.6108264801877972
ACH-001150,0.4085451281776439,Mid,0.0405284709260418,-0.071859035911896,0.6125874478304985
ACH-000287,0.41128405522154177,High,0.004088122941380704,0.08585372009281896,0.6126090890378714
ACH-000784,0.39898522989691243,Low,0.012152887601033873,-0.25305282997408673,0.6126768620933022
ACH-000530,0.40192574655264496,Mid,0.022998626864562884,-0.15461066281707184,0.6126072127846162
ACH-002024,0.41600601457363123,High,0.06194739970470129,-0.12056492657780774,0.613095315249887
ACH-000380,0.4069906688548326,Mid,0.03038849026751252,-0.16211618992199703,0.6128301068019184
ACH-001737,0.500705528346019,High,0.19805317494983285,1.1553341014837442,0.6142390937281695
ACH-001400,0.3950005106809292,Low,0.0026277363778771045,-0.29584131602563646,0.6125968165335027
ACH-001054,0.39817487382644806,Low,0.012226665058853767,-0.27285658717821165,0.6126774820895388
ACH-001695,0.39918102360236585,Low,0.000769097303855434,-0.18551628377567225,0.6125811972743792
ACH-000009,0.40719446078421534,Mid,0.03827894708790104,-0.2008016285245462,0.6128964150440096
ACH-000491,0.39030755065138234,Low,0.0019097121208968447,-0.2982255757831656,0.6125749103566249
ACH-001703,0.43075425550009594,High,0.03060191396571743,0.4055033078103075,0.6128319003292857
ACH-000002,0.4014173154658,Mid,0.004088122941380704,-0.15031349162476104,0.6126090890378714
ACH-001568,0.3975665372836473,Low,0.004474575330610766,-0.24461812946307385,0.6126123366291282
ACH-001449,0.41651643707541464,High,0.006097734310638871,0.19999928690452354,0.612625977007759
ACH-000993,0.4041190602857893,Mid,0.010091951072793872,-0.11879260005588031,0.6126595428073139
ACH-002680,0.40748721768456647,Mid,0.008480140324981886,0.07859663575884848,0.6125751658232776
ACH-000877,0.47402710578385265,High,0.1107376973540186,0.9988378365642375,0.6135053293899907
ACH-000711,0.41732113600419657,High,0.05509475158698748,-0.05125300907180737,0.6130377283368984
ACH-001515,0.4003494375944994,Mid,0.010189741260690652,-0.20956101667672158,0.6126603645969265
ACH-002847,0.39313811258615106,Low,0.0003864523892300619,-0.22092685234917356,0.612574737573367
ACH-000702,0.43762338370034465,High,0.029759325886602496,0.5745725646715512,0.6128248195561943
ACH-001020,0.3916016482069128,Low,0.0019097121208968447,-0.3732312068382154,0.6125907825449336
ACH-000600,0.4077967327058036,Mid,0.0015344614270789685,0.016481060025536353,0.6125876290882432
ACH-003266,0.6624192415920139,High,0.3641293815454028,4.212039859101853,0.6136898009269
ACH-000354,0.41537811125881224,High,0.04327920847446403,-0.032526841368239925,0.6129384352400626
ACH-000012,0.4010473971827056,Mid,0.003042928492532241,-0.15339720517633265,0.6126003056419129
ACH-000689,0.4103098174308627,Mid,0.0051705731795293666,0.16389643705065943,0.6125749774558001
ACH-002668,0.46965907766129267,High,0.08745981872069121,0.906904006676746,0.6144668970069408
ACH-002533,0.4018539761642237,Mid,0.006097734310638871,-0.1509568136958675,0.612625977007759
ACH-000459,0.42540127966725655,High,0.021527461215174723,0.3274763437512998,0.6127556422591226
ACH-002050,0.3918723042063677,Low,0.0033469818342868256,-0.2671795213296083,0.6125747932762691
ACH-003120,0.4031752446188257,Mid,0.010817434387096637,-0.14538888311909154,0.6126656394788164
ACH-001413,0.40599779681717146,Mid,0.011741716812278587,-0.08293213034357108,0.6126734067785058
ACH-000686,0.4106047387402258,Mid,0.040204957380739106,-0.12026658767143947,0.6128767463895777
ACH-000342,0.46278481903373553,High,0.20550676436859674,0.20652441955549974,0.6143017307114113
ACH-000208,0.39856982939726987,Low,0.0003864523892300619,-0.09080317494258978,0.6125747350334051
ACH-000360,0.40305037713690006,Mid,0.018273483169163742,-0.18954263733937363,0.6127282971295634
ACH-000249,0.5009688466315726,High,0.3647786339882044,0.24114286974689123,0.6156401877778998
ACH-001368,0.4089731176741762,Mid,0.0069123666691565016,0.11133975316787569,0.6125797334471376
ACH-000231,0.41893659549095524,High,0.0048496795899995475,0.3715480055480442,0.6125751189533614
ACH-002074,0.41347295315000665,High,0.0579692649202953,-0.15923215036786223,0.6130618845968385
ACH-000945,0.410515089136469,Mid,0.013278222841711585,-0.06014219088654011,0.6128196295918493
ACH-000662,0.40895216972462,Mid,0.020245386087454992,-0.05916607459676996,0.6127448682127165
ACH-002458,0.40737058814899507,Mid,0.0030321535875736704,0.10440767743889394,0.6125749759400282
ACH-001378,0.4121393031724397,High,0.010576193649920712,0.07050392629200006,0.6126636121881833
ACH-001029,0.39735304887318784,Low,0.00525669395518367,-0.14805903692281966,0.6125754038885034
ACH-001817,0.3929013696424727,Low,0.0,-0.22437678910375952,0.6125747340883588
ACH-002846,0.3986711489985686,Low,0.010617583166316901,-0.2520941321628681,0.6126639600091188
ACH-000248,0.3960584864624393,Low,0.004180162625422577,-0.2790889072581998,0.6126098625025503
ACH-000943,0.3967168051273892,Low,0.009666799514864323,-0.2936234069581114,0.6126559700037273
ACH-000751,0.42186222702477033,High,0.006097734310638871,0.327954451226407,0.612625977007759
ACH-001696,0.4124929142433444,High,0.0,0.13735918577223494,0.6125747340883588
ACH-002936,0.42463383825561113,High,0.10689337011302708,-0.16219944865014593,0.6134730232019998
ACH-001016,0.39048292649158306,Low,0.0011480090378489067,-0.28889176040835934,0.6125747677356914
ACH-000282,0.39267333411175936,Low,0.0030504691477688307,-0.25026638058884365,0.6125754817744429
ACH-003438,0.4275256793760222,High,0.0312870257423897,0.4299831193006956,0.6125879559924142
ACH-002215,0.47945524807362117,High,0.15833798132807925,0.865962228792444,0.6139053431313005
ACH-000261,0.41006024869614,Mid,0.020085930674718287,-0.031763085336109255,0.6127435282132271
ACH-000164,0.3969882421261067,Low,0.004401475875673933,-0.25805643909210835,0.6126117223305565
ACH-001793,0.5023622138402097,High,0.2568712262857709,0.9897215850551682,0.6129857029973274
ACH-000262,0.3955485828428303,Low,0.0,-0.16101391789935618,0.6125747340883588
ACH-000158,0.4554503504722349,High,0.012193766276511031,1.098253029220497,0.612677205621335
ACH-000773,0.6639961074995846,High,0.5372093391353464,1.398035165911018,0.6880428787805802
ACH-000722,0.4101631734242512,Mid,0.0640274960190055,-0.2719015988624859,0.6131127955470512
ACH-000857,0.40759539755987134,Mid,0.004202069156419061,-0.0030659404650991867,0.6126100465962719
ACH-001129,0.42727397249527804,High,0.016159996975744616,0.4019343926419005,0.6127105362372145
ACH-001619,0.4032581406838332,Mid,0.002292357035522217,-0.09633761977398413,0.6125939981396972
ACH-000184,0.3934301663624005,Low,0.0026277363778771045,-0.2260058142169616,0.612574773636667
ACH-000329,0.4078459572834981,Mid,0.006236903649578978,0.09934273923755595,0.6125749857734915
ACH-001569,0.40341756903838183,Mid,0.00192464699694093,0.015427975951050197,0.6125749190134652
ACH-002544,0.414364981217205,High,0.0827944518077085,-0.21083804092838698,0.612862398554621
ACH-002675,0.41565107520010425,High,0.012010612752668728,0.14664115759122504,0.6126756664724016
ACH-000814,0.4176759481362391,High,0.03029298469129328,0.19977619590249954,0.6125871166567247
ACH-002499,0.4146007496425122,High,0.035111865264041635,0.08177744306271632,0.6126286222501793
ACH-001493,0.4293228585545345,High,0.0772265258439423,0.11382660527646214,0.6132237149126755
ACH-001701,0.4025786054714411,Mid,0.011294217906900973,-0.1623021815117236,0.6126696461767525
ACH-000197,0.4966268876526724,High,0.16410551146777297,1.2451346224878435,0.6139538111469651
ACH-000545,0.45055639120310514,High,0.13729556343428412,0.2904237127089036,0.6137285110705404
ACH-000949,0.42245617433069843,High,0.050704683782151844,0.09589530483954813,0.6130008359635636
ACH-000124,0.4343403556538175,High,0.08228102715999878,0.20601787120194018,0.613266190919394
ACH-000560,0.46428750988508743,High,0.15838448886773537,0.5026551996786931,0.6139057339620557
ACH-000897,0.3965923886847266,Low,0.009214410553278478,-0.1890603966011153,0.6125768057259462
ACH-001626,0.3995456289534703,Low,0.02060861678289377,-0.2251106161289159,0.6126407017770715
ACH-000619,0.4052807671379983,Mid,0.007748457709960759,-0.07804788194606634,0.612639849026741
ACH-001973,0.4118535802513993,High,0.012985533137362025,0.0503629493927498,0.6126838593132421
ACH-001340,0.4113408303912321,High,0.0011480090378489067,0.10344508895021458,0.6125843814969864
ACH-000546,0.40436970014034324,Mid,0.020870460755063196,-0.08259508338324066,0.6126014425805839
ACH-001709,0.43110637681552305,High,0.03908477941170826,0.36709753769025283,0.6129031869364397
ACH-002018,0.3930630444743015,Low,0.011105011656451917,-0.3890190770230931,0.6126680561631264
ACH-000153,0.4112898921949818,High,0.05608861887597029,-0.09771036903497013,0.6126191442835313
ACH-000526,0.40024090447889593,Mid,0.0030651153795532475,-0.06537741480546143,0.6125747902860068
ACH-000116,0.41901664947790906,High,0.05284269269338187,0.0017639270074692934,0.6130188029350212
ACH-000815,0.4573609351698038,High,0.019307696058816454,1.1047080693138305,0.6127369882408922
ACH-001270,0.3961128869749713,Low,0.0052249302838174244,-0.1770921453235507,0.6125752516396975
ACH-002523,0.3949208803945439,Low,0.008093687935751825,-0.22023998030103042,0.6125752011917146
ACH-000324,0.40252735035174586,Mid,0.005088894611730071,-0.1292693185592778,0.6126174991225732
ACH-001949,0.4063257757010053,Mid,0.020859112867568568,-0.05508565279415877,0.6126281038957121
ACH-001561,0.3953221912928181,Low,0.0033469818342868256,-0.1859896561736771,0.6125750660228018
ACH-000842,0.48900974867539,High,0.318721411018719,0.20917629090116732,0.6152531413038829
ACH-000898,0.4049911239306483,Mid,0.0003864523892300619,-0.04433494202558626,0.6125779816796155
ACH-000517,0.4080965364375958,Mid,0.010615550197442652,-0.026479768071085586,0.6126639429248618
ACH-001980,0.4013081768529946,Mid,0.0026277363778771045,-0.14486298182612353,0.6125968165335027
ACH-001415,0.41073267122463947,Mid,0.0019171063417043408,0.08464218186841312,0.6125908446830067
ACH-000681,0.39582242685959257,Low,0.006197191841748893,-0.29587520712546356,0.6126268128090568
ACH-001310,0.3988798883130205,Low,0.0003864523892300619,-0.08340943161817901,0.6125747356633138
ACH-000070,0.4958016516599953,High,0.2039827457839658,0.24175397056611625,0.6380165027254102
ACH-000484,0.4225622972918086,High,0.04393153485013069,0.1358300950073173,0.6129439171299234
ACH-003426,0.39398088469058623,Low,0.0026277363778771045,-0.213031646599436,0.6125748056643818
ACH-000108,0.4044079602638036,Mid,0.014603432159144206,-0.1367855396169609,0.6126974554892884
ACH-000808,0.40083749965277715,Mid,0.0015232597316667828,-0.042913703435890245,0.612574766382147
ACH-000656,0.41311600328141934,High,0.010055877738477792,0.09675458859853206,0.6126592396614456
ACH-000166,0.4277568636117911,High,0.018700182409723865,0.3994683195386002,0.6127318829392557
ACH-000997,0.41619146319063594,High,0.07042428776630448,-0.16292712129435033,0.6131665516254942
ACH-000866,0.4114307774609092,High,0.03745788655221958,-0.09486938272729097,0.6128895151797799
ACH-000819,0.3996365977901924,Low,0.012842333355321756,-0.13544796167663706,0.6125775198870993
